0 	 0.505256
0.5 	 0.484967
1 	 0.459806
1.5 	 0.437312
2 	 0.414461
2.5 	 0.392351
3 	 0.369092
3.5 	 0.343712
4 	 0.320741
4.5 	 0.296063
5 	 0.273245
5.5 	 0.251258
6 	 0.228126
6.5 	 0.207204
7 	 0.188922
7.5 	 0.170307
8 	 0.152403
8.5 	 0.136122
9 	 0.119679
9.5 	 0.106833
10 	 0.0953848
10.5 	 0.0846178
11 	 0.0747119
11.5 	 0.0660899
12 	 0.0593069
12.5 	 0.0523919
13 	 0.0466139
13.5 	 0.0424979
14 	 0.0376259
14.5 	 0.0345179
15 	 0.0316979
15.5 	 0.0295169
16 	 0.0268379
16.5 	 0.024825
17 	 0.023178
17.5 	 0.02229
18 	 0.020904
18.5 	 0.02004
19 	 0.019521
19.5 	 0.018564
20 	 0.017565
20.5 	 0.016902
21 	 0.01674
21.5 	 0.016341
22 	 0.016062
22.5 	 0.015615
23 	 0.015024
23.5 	 0.014829
24 	 0.01488
24.5 	 0.014814
25 	 0.014331
