0 	 0.097678
0.5 	 0.0866535
1 	 0.0762258
1.5 	 0.0664595
2 	 0.057408
2.5 	 0.0491103
3 	 0.0415907
3.5 	 0.034857
4 	 0.0289015
4.5 	 0.0237011
5 	 0.0192192
5.5 	 0.0154079
6 	 0.0122107
6.5 	 0.00956532
7 	 0.00740658
7.5 	 0.00566917
8 	 0.00428997
8.5 	 0.00320995
9 	 0.00237548
9.5 	 0.00173914
10 	 0.00126007
10.5 	 0.000903841
11 	 0.000642099
11.5 	 0.000451977
12 	 0.000315379
12.5 	 0.000218252
13 	 0.000149865
13.5 	 0.000102159
14 	 6.91656e-05
14.5 	 4.65319e-05
15 	 3.11215e-05
15.5 	 2.0702e-05
16 	 1.37023e-05
16.5 	 9.02782e-06
17 	 5.92308e-06
17.5 	 3.8712e-06
18 	 2.52131e-06
18.5 	 1.63692e-06
19 	 1.05968e-06
19.5 	 6.84205e-07
20 	 4.4073e-07
20.5 	 2.8329e-07
21 	 1.81742e-07
21.5 	 1.16393e-07
22 	 7.4425e-08
22.5 	 4.75229e-08
23 	 3.03068e-08
23.5 	 1.93058e-08
24 	 1.22855e-08
24.5 	 7.81097e-09
25 	 4.96208e-09
