0 	 0.146257
0.5 	 0.134528
1 	 0.123106
1.5 	 0.112058
2 	 0.101448
2.5 	 0.0913316
3 	 0.0817595
3.5 	 0.0727716
4 	 0.0643983
4.5 	 0.0566592
5 	 0.0495631
5.5 	 0.0431085
6 	 0.0372836
6.5 	 0.032068
7 	 0.0274339
7.5 	 0.0233473
8 	 0.0197696
8.5 	 0.0166595
9 	 0.0139741
9.5 	 0.0116704
10 	 0.0097062
10.5 	 0.00804123
11 	 0.00663761
11.5 	 0.00546038
12 	 0.00447775
12.5 	 0.00366121
13 	 0.00298548
13.5 	 0.00242841
14 	 0.00197078
14.5 	 0.00159606
15 	 0.00129012
15.5 	 0.00104101
16 	 0.000838682
16.5 	 0.00067471
17 	 0.000542093
17.5 	 0.000435032
18 	 0.000348746
18.5 	 0.000279308
19 	 0.000223503
19.5 	 0.00017871
20 	 0.000142795
20.5 	 0.000114026
21 	 9.1003e-05
21.5 	 7.25919e-05
22 	 5.78795e-05
22.5 	 4.61304e-05
23 	 3.67531e-05
23.5 	 2.92725e-05
24 	 2.33078e-05
24.5 	 1.85537e-05
25 	 1.47659e-05
